ID,text,label
TXT01594,"RT . . Buzzer Prabowo Gibran bilang jangan kaitin peristiwa Pemukulan dengan Kubu Mereka hhmmm ... Begini ya Bro and Sis .. Pertama .. TNI itu Aparat Penegak Hukum NEGARA yang punya Garis Komando Nah, sekarang dari TIGA PASLON .. Paslon mana yang punya kemungkinan terbesar memiliki kekuasaan untuk bisa memerintahkan TNI ??!! Kedua .. Masa iya Kubu Ganjar Mahfud memerintahkan TNI buat gebukin RELAWANNYA SENDIRI ??!! Ketiga .. Masa iya TNI berinisiatif sendiri buat mukulin Relawan Ganjar tanpa adanya perintah ??!! Dari logika sederhana itu aja .. Publik udah bisa menarik kesimpulan sendiri bahwa peristiwa Pemukulan kemarin Kubu mana yang ada dibelakangnya Dan yang pasti Publik MENGUTUK CARA CARA BIADAB seperti ini dalam Kontestasi Pemilu hanya demi SEBUAH KEKUASAAN Kalian harus ingat .. Jabatan Presiden dan Wakilnya ADALAH AMANAH baik dari Rakyat, maupun dari TUHAN Semisalpun Kalian bisa MENCURANGI SUARA RAKYAT dan Proses Pemilu .. KALIAN TIDAK AKAN BISA MENCURANGI TUHAN !!! Dan semakin Kalian berbuat Curang .. SEMAKIN KALIAN MENUMPUK KARMA BURUK bagi Kelompok Kalian sendiri Dan kalian PASTI MENUAI KARMANYA itu !!! . . [RE StefanAntonio__]",Politik
TXT01595,"RT Anies dan Ganjar tidak sedang ngelawan Prabowo.. Kalo Prabowo, pelanggaran massif begini gak akan terjadi. Anies dan Ganjar sedang melawan Jokowi. Karena Jokowi lah, Gibran enteng dan bolak balik melanggar kek gini. Bawaslu gak akan berani. KPU gak akan berani. Polisi-TNI gak akan berani. DPR mesti makzulkan Jokowi. [RE muchlis_ar]",Politik
TXT01596,"@Yt6KIyGoVdiRENY/BFqQTQuCydsgfKGjItKGqiLLbAg= @wVvngaBnKise78+Lg4io4V8rYeXdOxKTOS6TW8qu12E= @clHVx2IwxcnlXZ57GS4X0dTPEK0Tt/A3RVgeu7AX1lQ= Semoga saja terpilihnya Anies membawa perubahan untuk semua kalangan masyarakat terutama para petani, nelayan, dan bu",Sosial Budaya
TXT01597,@Xt/q4mfCz0cUqRQAO1oIpugngZaevMpczgyi7Ys/GU0= pak anies nih udah pasti bisa buat mengembang tanggungjawab mengatasi masalah ketimpangan yang terjadi,Sosial Budaya
TXT01598,"RT @iA+sI2+MFsoyeGwPnZd8r5de7fNiJ5CQ93SyCqh4AfY= Pdahal yg nyerang personal kemarin adalah prabowo, dia berulang kali pakai narasi yg biasa di pakek buzzer utk serang anies. Menyindir Anies ambisius dan byk omong itu adalah serangan personal . [RE Ampundj90813724]",Politik
TXT01599,Dukungan besar dari masyarakat menjadi modal kuat Prabowo-Gibran dalam memenangkan pertarungan politik satu putaran! #JelasSama02 DukunganTulus Untuk02 https://t.co/XZpvRrUe3F,Politik
TXT01600,Calon Presiden RI No Urut 3 Ganjar Pranowo menekankan bahwa Konstitusi atau aturan dasar negara adalah panduan hidup kita.#GanjarPranowoPilihanUmat https://t.co/idSgMwUyln,Ideologi
TXT01601,"RT Pak Prabowo : "" Aku suka makan Burger King, Aku suka "" Sedangkan Burger King Mendukung Israel dan kita berusaha memboikot pakÃ°ÂŸÂ˜Â© Blunder lagiÃ°ÂŸÂ«Â£ #DebatCapres Nirina Zubir Partai Salah Input Amanda Zahra Yaman PDIP Kadin Pak JK https://t.co/O9DH2tjvOg [RE BolaBolaAja]",Politik
TXT01602,RT Warga Papua melepas pak Anies pulang ke Jakarta https://t.co/3sUx6SWsPl [RE Yurissa_Samosir],Sosial Budaya
TXT01603,RT ketika emakÃ‚Â² di kasih panggung di acara desak Anies di Sumbar https://t.co/sPB8rKredX [RE Zer0Failed],Ekonomi
TXT01604,"RT Kalau Prabowo Gibran kalah, gw akan bikin 1 batch training olah data Survei Sosio-Ekonomi Nasional (SUSENAS) secara KHRATIS untuk 15 orang #nazarpemilu [RE ObiWan_Catnobi]",Politik
TXT01605,"Ganjar Pranowo mendengarkan suara kalian, Petani! Kuota pupuk bakal lebih banyak untuk pertanian yang lebih maju. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/EKwg0IfK57",Ekonomi
TXT01606,"Jika pada akhirnya berbagai kalangan meyakini Ganjar Pranowo bisa majukan ekonomi kreatif, bukan tanpa alasan. Banyak hal yang sudah dilakukannya #Coblos3 #DrRatio Ã°ÂŸÂ˜Â‡ https://t.co/hiCg4iO1fb",Politik
TXT01607,@xDuprlg/4vAURolBLe+DUfbgdbX1R8WsPtR7w0yqSQQ= @Q6z3iswxr+06Fi1ozA41WrB5/DjAQVXEUnIThq0fQE4= lingkungan yg sehat membuat pikiran masyarakat sehat. cocok pak anies bawa perubahan yg lebih baik untuk indonesia.,Sosial Budaya
TXT01608,"RT @iVc+x+GX+ms/1i8/TUB2RrsbqgoIkm1A1Nvt/ojIZko= @tyeg7fY5FfoPeUngpfcAAxBJ2opd1C5u2yk0x5CBJFI= Kan jls ke tidakadilan sama pak anies, pak anies mau mendidik masyarakat utk pinter, utk berani bersuara dng keresaaan dan ketidakadilan yg mrk terima tp di halang2 in dan izinnnya di larang, kan berati mmng keresahan masyarakat itu nyata dan pemerintah tdk mau melihat ini. [RE alboy_aboe]",Sosial Budaya
TXT01609,"Wow. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD bikin gebrakan, 35% kredit perbankan buat dorong koperasi dan UMKM. Sinyal positif buat pengusaha kecil.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",Ekonomi
TXT01610,"Dengan memilih Ganjar Pranowo, kita memastikan bahwa Indonesia dipimpin oleh pemimpin yang bersih dan berintegritas. Kita juga memastikan bahwa Indonesia dipimpin oleh pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarPranowoPilihanUmat",Politik
TXT01611,"Ganjar Pranowo Mahfud MD, pejuang kesejahteraan untuk Rakyat Indonesia. #GanjarPranowoPilihanUmat #GanjarMahfudRebound #JNK https://t.co/VvIieOXL8V",Politik
TXT01612,RT Tetap jaga pak Anies ... jangan sampai lengah . Ini udah ke 2 kalinya . Pak Anies menerima kekerasan dari penyusup . Jangan sampai ... ada yang berniat untuk membunuhnya https://t.co/DEUEj1XVvG [RE QianzyZ],Pertahanan dan Keamanan
TXT01613,"Ajak semua yang kamu kenal untuk bergabung dalam gerbong perubahan. Pilih Pasangan Capres Cawapres Ganjar Pranowo dan Mahfud MD, karena suara kita adalah kekuatan bersama. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat",Politik
TXT01614,"RT Kapitalisme neoliberal tak cocok untuk Indonesia, kata Prabowo - ANTARA Kalimantan Tengah https://t.co/JkX9iUSArj #MenangSeputaran [RE ChairudinN6548]",Ideologi
TXT01615,"Bersama Prabowo-Gibran, kita bisa meraih kemajuan yang lebih besar. #KosongDuaSatuPutaran RakyatSenang 02Menang https://t.co/Vkbcwwm5Be",Politik
TXT01616,"Pasangan Capres Cawapres Ganjar Pranowo dan Prof Mahfud MD, komitmen untuk bikin regulasi hukum yang mendukung perkembangan investasi di Indonesia.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/WI2tqvjrRq",Ekonomi
TXT01617,"RT Cebong nanya Program DP 0% di bilang ngibul, ga bisa kerjalah gada prestasilah. Dalam janji politik Pak Anies sebanyak 23janji saat mjd Goodbener DKJ semua ditunaikan salah satunya Rumah DP 0%. #InsyaAllahAniesPresiden Ã¢Â˜ÂÃ¯Â¸Â https://t.co/0f0lcUmQVG [RE Malika6027]",Politik
TXT01618,Capres Cawapres Ganjar Pranowo dan Mahfud MD mengajak semua pihak untuk bersatu menjaga Konstitusi atau aturan dasar negara.#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/rad18o4e2P,Ideologi
TXT01619,"RT @9va4V3jL9BAxGiyYAuOdjoSYwi3RJS5YcsUVLv8Bu90= Tebet eco park hasil pak anies juga gak sih? Main kesana tuh enak bgt adem bgt rasanya, beberapa temen gua ada yg gak percaya ini tuh masih jakselÃ°ÂŸÂ˜Â¢ https://t.co/sV6ZKF9WZz [RE Elelviaa]",Sosial Budaya
TXT01620,Capres Cawapres Ganjar Pranowo - Mahfud MD - Mahfud MD bikin kejutan lagi! Dia bakal melibatkan perguruan tinggi buat program yang bermanfaat di berbagai bidang. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK,Politik
TXT01621,"Errr gmn ya. Udh jelas2 curang, penjahat HAM masih aja dipilih. Jelas dijulidin Ã°ÂŸÂ™Â‚ blm lg kalian main UU ITE. Sekelas pak ganjar dan pak anies dilaporin. Gmn ga makin bnci tinggal di indon gara2 kelakuan kalian",Politik
TXT01622,RT TKN Prabowo-Gibran Janjikan Program Kredit Start-Up - CNN Indonesia https://t.co/i6jHV6LqCf #MenangSeputaran [RE doddy_h4312],Politik
TXT01623,"RT Itulah Bedanya Cucu Pejuang dengan Cucu Londo Ireng @TlIpiu6gnzZPjHV7QkKCfY7Ac6fRpLrf7wbaPdwtp4s= Jangan uji nyalinya ketika menghadapi mafia, Bandit dan Penjahat di Negeri ini. Anies itu cucu Pahlawan, sedikit banyak keberanian seperti kakeknya akan menurun padanya. Apa kalian tahu bagaimana kakek Anies membawa surat dukungan pengakuan kemerdekaan dari negara Mesir ??? Ya Mesir negara pertama yang mengakui kemerdekaan Indonesia, sepulang dari Mesir, kakek anies menyimpan surat itu dibawa kaos kakinya, agar luput dari pemeriksaan tentara belanda pada pos Pemeriksaan. Anies Baswedan sudah bertekat dalam dirinya, dalam doanya, tekat dalam perjuangan nya, bahwa ia ingin memperbaiki bangsa ini sesuai janji janji kemerdekaan yang telah diperjuangkan oleh para pahlawan. Kita tak perlu takut untuk menyampaikan bahwa negeri ini sedang tidak baik baik saja, bahwa negeri ini tidak sesuai jalur yang diharapkan oleh para Pendiri Bangsa. Apakah anda tidak merasakan bahwa negeri ini mengalami banyak problema akhir akhir ini, Penegakan Hukum, Kemiskinan, Korupsi Bagai Jamur, SDA yang diobral, Pengangguran, Perambahan Hutan, dan Utang Negara. Apakah anda membiarkan kondisi Negara ini larut dalam persoalan itu ? Dengan kehadiran Anies Baswedan Mengusung Jargon perubahan, saya, anda dan Kita semua Rakyat Indonesia harus mendukung penuh perubahan ini, agar Jalur kemerdekaan negeri ini kembali ke tujuan awal. Anies akan terus maju dan takkan mundur dalam menentukan nasib bangsa 5 tahun kedepan, anies takkan mundur sebagaimana kakeknya dulu tak pernah mundur dan terus maju berjuang.. [RE sutanmangara]",Ideologi
TXT01624,Ã°ÂŸÂ‘Â©Ã¢Â€ÂÃ°ÂŸÂÂ¼ Bersama Ganjar Pranowo kita wujudkan kesejahteraan yang adil dan merata GanjarMahfud2024 Bandung BandungÃ‚ Ganjar Mahfud Hebat #Coblos3 #3GM #nazarpemilu #GanjarMahfudM3nangDebat https://t.co/DdOb0ezlux,Politik
TXT01625,RT Baru tau pak Anies pernah setenang ini ngadepin intimidasi terbuka opung Luhut. Gak heran kalo tiba2 kemarin ada isu opsi rujuk dgn PDIP dibuka lagi. Sepertinya ada yg gak jadi pede bakal menang satu putaran. Ã°ÂŸÂ˜Â [RE WidasSatyo],Politik
TXT01626,"RT Testimoni warga nih guys ttg kepemimpinan Anies wkt gubernur. Guru ngaji, guru sekolah minggu, guru honorer, guru madrasah, pendeta, takmir masjid -- dapat insentif bulanan. Anies memuliakan mrk yg berjasa melayani warga. Bisa dong sbb uang negara dikelola dg baik tanpa korupsi. https://t.co/Jkbd8Yl9y6 [RE tatakujiyati]",Politik
TXT01627,RT Tak Disangka! Prabowo Subianto Pernah Berani Melakukan Hal Ini Kepada Soeharto https://t.co/gJHCAOgsRm [RE OposisiCerdas],Politik
TXT01628,Program Ganjar Pranowo bawa harapan baru untuk kebangkitan ekonomi desa-desa..#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/K29aWr6iue,Ekonomi
TXT01629,"RT Momen capres nomor urut 3, Ganjar Pranowo besuk relawannya korban penganiayaan oleh oknum TNI di Boyolali Tak hanya bertanya kondisi, @f3qc18aksqKEgQ8GPm9F+zzWr++SidSKxzgcg/ijMV0= juga bertanya kronologi kejadian hingga relawan pendukungnya itu dipukuli. Ia pun meminta aparat keamanan termasuk institusi TNI menangani kejadian ini. #GanjarMahfud2024 #L3bihbaik https://t.co/IOwryKBbZc [RE _Rizmaya__]",Pertahanan dan Keamanan
TXT01630,RT Perjuangan belum usai..tugas kita msh panjang unt memenangkan Paslon nomer 3..namun percayalah dgn berjuang bersama sama kita akan mendapat hasil yg terbaik unt rakyat Indonesia ke depan.. Salam 3 jari..salam demokrasi..Ã°ÂŸÂ¤ÂŸ Rakyat bersama Ganjar Mahfud.. #GasssGanjarMahfud https://t.co/Map4rHhgu8 [RE cak_agoest],Politik
TXT01631,"RT Okay setelah mikir2, ini #nazarpemilu gue. Kalau Anies menang, gue akan beli produk makanan dari 24 UMKM yang ada di X lalu akan gue berikan ke panti asuhan. [RE kozirama]",Politik
TXT01632,"RT ANIES SALAH LAGI lebih 1/2 tentara tdk pny rumahÃ¢ÂÂŽ yang benar 51,7%Ã¢Âœ lebih dari 800 jt cyber attack Ã¢ÂÂŽ yang benar 976.429.996x Ã¢Âœ https://t.co/54XaV5YJYG [RE BosPurwa]",Pertahanan dan Keamanan
TXT01633,"Bersama JNK, kita raih cita-cita bersama dengan mendukung Capres Ganjar Pranowo Mahfud MD. JN18A #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/0TpUlego6B",Politik
TXT01634,Kemenangan ada di tangan kebersamaan. #JNK yakin Ganjar Pranowo dan Mahfud MD akan membawa perubahan positif di pilpres 2024.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #TemanAlamGanjar https://t.co/j5caTQMpOO,Politik
TXT01635,"RT @n+zOLiwDq0hGt0FoneuFl3D/sE/ANG25XY1vofkevNw= coba pikir deh, Ini cuma buktiin bahwa bagi masyarakat hanya Anies yang REACHABLE dan terasa bisa diajak diskusi bahkan disuruh minta maaf. emg rakyat berani sm yg lain ngmg gini? engga kan? tandanya demokrasi hanya berjalan dgn aman sama pak anies. [RE khairinoona]",Politik
TXT01636,"Dalam Hajatan Rakyat, Ganjar - Mahfud menciptakan momentum positif dalam pembangunan berkelanjutan. Ganjar Pranowo, hanya yang terbaik untuk rakyat @P0sI3PNptWLN9l85sx59XQW+pyosUw72YBzmxEPg9Mo= #GanjarMahfud2024 #SlankGanjarMahfud #Coblos3 https://t.co/j2WmOWZwMp",Politik
TXT01637,@YACVtbULb4ks0KUFF9njZ0ayav6S4SipMxNctETaA+0= Suara mayoritas dari Jawa Barat untuk Anies adalah dukungan terhadap peningkatan akses pendidikan tinggi bagi generasi muda.,Sosial Budaya
TXT01638,RT Bulan januari ini serangan dari kubu @AZr5hzV6Fsrngc/2FViADoodj0/t0LOnLpYYlAMD8Lo= dkk akan semakin sengit termasuk doxxing akun akun sosmed Kita berharap cepu di grup login tertutup membagikan informasi kepada kita agar kita bisa counter serangan mereka Jangan biarkan 02 berkuasa !! Asal Bukan Prabowo [RE partaimedsos45],Pertahanan dan Keamanan
TXT01639,"RT @6tvc1XNE9pOxO5ar0XcXmZ0zgMxW4QDD2I+I+2UT7BY= @vvRhvC7MV9y6xUy46s07UFd7bJsF6PKcCYtYWn6Tal8= Padahal mobil yg menyuplai alkohol (ciu) kpd pendukung Ganjar-Mahfud itu milik Nur Azis Putra Aditama, caleg PDIP. Tentang hal ini akan kami bongkar di thread tersendiri. Tapi intinya mereka ini orang2 sadis yg tega mengorbankan pendukungnya sendiri demi utk framing terzolimi https://t.co/BEQ0psYfwk [RE PartaiSocmed]",Politik
TXT01640,Program Pasangan Capres Cawapres Ganjar Pranowo dan Mahfud MD tawarkan solusi terbaik buat daya saing ekonomi desa. #JNK #GanjarPranowoPilihanUmat https://t.co/guuwh4DOzg,Ekonomi
TXT01641,RT Jawaban Pak JK saat di tanya soal data Anggaran Menhan dan Food Estate yg tidak di Jawab Oleh Prabowo...Rakyat berhak Tahu apa yg menjadi Rahasia soal Anggaran Menhan dan Food estate https://t.co/fovDvgIB2U [RE Yurissa_Samosir],Politik
TXT01642,"RT Sebagai eks Menhan di era Gus Dur, Mahfud MD paham sekaligus tahu mana saja UU soal Rahasia Negara dan mana yang tidak. ""Simak tanggapan Mahfud MD tentang data yang dipertanyakan Ganjar saat debat itu bukanlah rahasia negara...!"" @SA5MXo/4c7/gMeql2APdJque5eXfuNZqUffh3JF7xQE= @ItwDmrKzYq5fRnnr7v4qvSUIB4dIRv9SIX1VS1dqfJk= #GanjarMahfud2024 https://t.co/lnm3KDOZ6K [RE denni_sauya]",Politik
TXT01643,"RT Relawan Antusias Sambut Anies di Pekanbaru, Henny: Menjemput Pak Anies sama dengan Menjemput Harapan Rakyat https://t.co/gQJeZ865tH [RE kumparan]",Politik
TXT01644,RT Kagetnya Prabowo Usai Jabat Tangan Warga Blora: Saya Rasakan Energi Kalian - detikJateng https://t.co/71z1m0eo8l #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan [RE mehuli_ginting],Politik
TXT01645,"RT Emang kader banteng paling bs si yah, tuduh menuduh tp kaderÃ‚Â²nya yg sudah terbukti korupsi, g ada pengakuan secara real tuh.. https://t.co/g7a2XOqsqu #pdip #megawati #puanmaharani #ganjar #mahfumd #hastokristiyanto #ppp #rosanroeslani #gerindra #kim #prabowo #gibran [RE raddenyogi]",Politik
TXT01646,"Dengan kebersamaan bareng JNK, kita akan menciptakan momentum kemenangan untuk Capres Ganjar Pranowo Mahfud MD di Pilpres mendatang. JN19Yd #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/no0ZYvSObo",Politik
TXT01647,"Investor, get ready! Pasangan Capres Cawapres Ganjar Pranowo dan Prof Mahfud MD lagi gas tuntasin regulasi hukum biar kalian makin betah di Indonesia. JN18D1 #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/Zc8NLQWEq9",Politik
TXT01648,"RT #DesakAnies Purwokerto ditanya pernyataan ""Presiden boleh kampanye &amp; memihak"" Anies: saya pernah diundang makan malam, presiden bilang akan netral tolong jalankan itu!! https://t.co/uF3mbxa966 [RE ekowboy2]",Politik
TXT01649,RT Gamau tau pokonya yang pake politik identitas itu cuma Anies Ã°ÂŸÂ˜Â¡Ã°ÂŸÂ˜Â¡Ã°ÂŸÂ˜Â¡ https://t.co/8O4bvLXIvn [RE legislatweet],Politik
TXT01650,kiki_daliyo Ganjar Pranowo Ini cara #GanjarMerawatPancasila dengan melestarikan dolanan tradisional. 35fKswMXcA #Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Uang Saku Posyandu,Ideologi
TXT01651,"RT Ads Videotron Abah Anies Baswedan tayang di Jakarta, Surabaya, Medan, Aceh, Ambon, Gorontalo dan Yogyakarta Pemimpin Humanis dan Sarat Prestasi, Dua Konten Videotron Anies Baswedan di Yogyakarta Thanks to Humanies Ã°ÂŸÂ’Â–Ã°ÂŸÂ™Â https://t.co/vkjJZTFKSQ [RE Mdy_Asmara1701]",Politik
TXT01652,"RT Ganjar-Mahfud Miliki Strategi Jitu Bebaskan Nelayan dari Jerat Hutang Spirit pengembangan ekonomi biru, utamanya juga untuk mengangkat harkat kehidupan para nelayan Hal tsb diungkap Juru Bicara TPN @OGFOWa61wldOwFJYrhlglmDNgb2Gx7sUOM0vS3+qsNM= &amp; @G8tQZtS4+imCQ7N/MPpjlWlAjQmWRTRCFUuuOmvmOfA= Chiko Hakim #RembuGanjar #GasssGanjarMahfud https://t.co/xHqRaD1LjZ [RE chandraLaras22]",Ekonomi
TXT01653,RT Tanah yg disinggung siAnies semalam rupanya pnh digadaikan pak Prabowo utk mengusung siAnies jd gubernur dki. Inna lillahi https://t.co/YXxgbUoz2t [RE Chavesz08],Politik
TXT01654,RT Timnas AMIN Minta Polisi Usut Pengancam Bunuh Anies Baswedan https://t.co/WN4aPLCrwL [RE kba_news],Pertahanan dan Keamanan
TXT01655,"Ganjar Pranowo itu kayak aroma kopi di pagi hari. Pilih dia, kita bakal bangun dengan semangat dan energi baru setiap harinya. #GanjarAromaSemangat #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/mVpGKblPh5",Ideologi
TXT01656,Kunjungan Prabowo ini untuk meresmikan dan menyerahkan proyek bantuan air bersih di lima titik. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto,Sumber Daya Alam
TXT01657,"RT salah satu upaya untuk faktor yg mendukung menuju indonesia emas adalah teknologi yg ramah lingkungan, makanya prabowo gibran bikin gebrakan industri karbon #02BangunIndustriKarbon https://t.co/HZqDh1tH3o [RE YowesManot]",Politik
TXT01658,Polisi Sebut Penembak Relawan Prabowo di Sampang Pakai Revolver S&amp;W Kaliber 38. #newsupdate #update #news #text https://t.co/y5mGK7Ym3N,Pertahanan dan Keamanan
TXT01659,"RT cukup menarik saat beberapa waktu lalu, capres 03 Ganjar Pranowo menjadi capres pertama yg diterima oleh pemimpinnya Jogja, Sri Sultan Hamengkubuwono X.. apakah ini kode dukungan dr keraton utk #GPMMD3 ??? Why not Ã¢Â˜ÂºÃ¯Â¸Â https://t.co/CljzyUbCX5 [RE nona_vonee]",Politik
TXT01660,Mimpi jadi kenyataan. Program Capres Ganjar Pranowo dan Cawapres Mahfud MD alokasikan 35% kredit perbankan untuk koperasi dan UMKM. Bersama kita kuat.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/XzCKX2iKfc,Ekonomi
TXT01661,"Calon Wakil Presiden nomor urut 3, Mahfud MD, menyatakan bahwa laju deforestasi atau penggundulan hutan Indonesia saat ini merupakan yang tertinggi di dunia. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto",Sumber Daya Alam
TXT01662,"Kabar baik buat Pilpres 2024, bro! Ganjar Pranowo janjiin program seru. 1 keluarga miskin 1 sarjana. Pasti bikin banyak orang punya harapan baru!#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/YLHX3O0Ur4",Politik
TXT01663,"Pilih yang terbaik! Ganjar Pranowo-Mahfud MD, capres teruji dengan visi misi jelas. Solusi cerdas untuk masa depan yang lebih baik.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/1L5POX7Y3l",Politik
TXT01664,"RT Perubahan menjadi kebutuhan kita semua. Di depan ribuan jamaÃ¢Â€Â™ah Majelis Taklim dan Sholawat Lampung Timur, saya sampaikan tekad bersama mas Anies untuk mewujudkannya. Kalau saya dan mas Anies menang tapi tidak memberikan perubahan, datangi kami, tegur dan ingatkan kami agar serius menjalankan tugas. Kami tidak akan pernah menghindar dan anti kritik. Terima kasih dukungan dan sambutan masyarakat Lampung Timur yang luar biasa. #AMINajaDulu [RE cakimiNOW]",Politik
TXT01665,"Dengan semangat persatuan, #JNK siap mendukung kemenangan Ganjar Pranowo dan Mahfud MD di pilpres 2024. #GanjarMahfudRebound #GanjarPranowoPilihanUmat. https://t.co/UzeiA3HoJx",Politik
TXT01666,"RT Ini kejam, warga disitu sudah bersedia dibangun JIS dgn janji Anies utk memabngun rumah susun bagi mereka. Stlh rumah itu terbangun mrk ga diberikan haknya. Padahal Anies selaku Gubernur sll menepati janjinya. Kampung akuarium, kampung kunir dll. Apa yg salah rakyat mendapat rmh? [RE GeiszChalifah]",Sosial Budaya
TXT01667,"RT Pupuk bersubsidi langka, Tim Prabowo Gibran buat posko penyaluran pupuk bersubsidi untuk petani.. Solar bersubsidi langka, Tim Prabowo Gibran buat posko penyaluran solar bersubsidi bagi nelayan.. Beras mahal, Tim Prabowo Gibran berikan bansos beras.. Terus negara ngapain?! [RE Paltiwest]",Ekonomi
TXT01668,"Program Pasangan Capres dan Cawapres RI No 03 Ganjar Pranowo - Mahfud MD bikin ekonomi kita lebih baik, 7% tumbuh terus. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/JhKund1Lpm",Ekonomi
TXT01669,Prabowo telah membuktikan dirinya sebagai pemimpin yang mampu membangun kepercayaan di Jabar. #JabarTetapPakBowo DariJabar UntukIndonesia https://t.co/USclcEYdtQ,Politik
